YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1990,1367,US,EASTON,,,,-580.0,,RGI50-02.01305
1991,1367,US,EASTON,,,,410.0,,RGI50-02.01305
1992,1367,US,EASTON,,,,-1670.0,,RGI50-02.01305
1993,1367,US,EASTON,,,,-1010.0,,RGI50-02.01305
1994,1367,US,EASTON,,,,-920.0,,RGI50-02.01305
1995,1367,US,EASTON,,,,-310.0,,RGI50-02.01305
1996,1367,US,EASTON,,,,220.0,,RGI50-02.01305
1997,1367,US,EASTON,,,,530.0,,RGI50-02.01305
1998,1367,US,EASTON,,,,-1870.0,,RGI50-02.01305
1999,1367,US,EASTON,,,,1610.0,,RGI50-02.01305
2000,1367,US,EASTON,2.9,,,-100.0,,RGI50-02.01305
2001,1367,US,EASTON,,,,-1930.0,,RGI50-02.01305
2002,1367,US,EASTON,2.92,,,180.0,,RGI50-02.01305
2003,1367,US,EASTON,2.91,,,-980.0,,RGI50-02.01305
2004,1367,US,EASTON,,,,-1060.0,,RGI50-02.01305
2005,1367,US,EASTON,,,,-2450.0,,RGI50-02.01305
2006,1367,US,EASTON,2.9,,,790.0,LB: 1700; UB: 2900,RGI50-02.01305
2007,1367,US,EASTON,2.9,,,260.0,LB: 1700; UB: 2900,RGI50-02.01305
2008,1367,US,EASTON,,,,450.0,Elevation range reported: 1700-2900.,RGI50-02.01305
2009,1367,US,EASTON,,,,-2060.0,,RGI50-02.01305
2010,1367,US,EASTON,,,,680.0,,RGI50-02.01305
2011,1367,US,EASTON,,,,1150.0,Lower and upper boundary of altitude interval was given as 1700 and 2900,RGI50-02.01305
2012,1367,US,EASTON,,,,-160.0,Glacier elevation range reported as: 1700/2900 m asl,RGI50-02.01305
2013,1367,US,EASTON,,,,-1580.0,,RGI50-02.01305
2014,1367,US,EASTON,,,,-1300.0,,RGI50-02.01305
2015,1367,US,EASTON,,,,-2780.0,,RGI50-02.01305
2016,1367,US,EASTON,,,,-820.0,Elevation range: 1710/2900 m asl.,RGI50-02.01305
2017,1367,US,EASTON,,,,-260.0,,RGI50-02.01305
