YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1979,796,KZ,MURAVLEV,0.3,,,-1140.0,Data from Dyurgerov M. (2002). ,RGI50-13.05496
1980,796,KZ,MURAVLEV,0.3,,,-1420.0,Data from Dyurgerov M. (2002). ,RGI50-13.05496
1981,796,KZ,MURAVLEV,0.3,,,-510.0,Data from Dyurgerov M. (2002). ,RGI50-13.05496
1982,796,KZ,MURAVLEV,0.3,,,-1050.0,Data from Dyurgerov M. (2002). ,RGI50-13.05496
1983,796,KZ,MURAVLEV,0.3,,,-1650.0,Data from Dyurgerov M. (2002). ,RGI50-13.05496
1984,796,KZ,MURAVLEV,0.3,,,-1190.0,Data from Dyurgerov M. (2002). ,RGI50-13.05496
1985,796,KZ,MURAVLEV,0.3,,,-1480.0,Data from Dyurgerov M. (2002). ,RGI50-13.05496
1986,796,KZ,MURAVLEV,0.29,,,-1380.0,Data from Dyurgerov M. (2002). ,RGI50-13.05496
1987,796,KZ,MURAVLEV,0.29,,,-1430.0,Data from Dyurgerov M. (2002). ,RGI50-13.05496
1988,796,KZ,MURAVLEV,0.29,,,-900.0,Data from Dyurgerov M. (2002). ,RGI50-13.05496
1989,796,KZ,MURAVLEV,0.29,,,-760.0,Data from Dyurgerov M. (2002). ,RGI50-13.05496
1990,796,KZ,MURAVLEV,0.29,,,-1420.0,Data from Dyurgerov M. (2002). ,RGI50-13.05496
1991,796,KZ,MURAVLEV,0.29,,,-2230.0,Data from Dyurgerov M. (2002). ,RGI50-13.05496
