YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2002,3367,AQ,HURD,4.034,530.0,-670.0,-140.0,,RGI50-19.02057
2003,3367,AQ,HURD,4.034,540.0,-1060.0,-520.0,,RGI50-19.02057
2004,3367,AQ,HURD,4.034,630.0,-620.0,10.0,,RGI50-19.02057
2005,3367,AQ,HURD,4.034,610.0,-730.0,-120.0,,RGI50-19.02057
2006,3367,AQ,HURD,4.034,560.0,-1420.0,-860.0,,RGI50-19.02057
2007,3367,AQ,HURD,4.034,350.0,-890.0,-540.0,,RGI50-19.02057
2008,3367,AQ,HURD,4.034,820.0,-630.0,190.0,,RGI50-19.02057
2009,3367,AQ,HURD,4.034,510.0,-900.0,-390.0,,RGI50-19.02057
2010,3367,AQ,HURD,4.034,740.0,-200.0,540.0,,RGI50-19.02057
2011,3367,AQ,HURD,4.034,900.0,-610.0,290.0,Lower and upper boundary of altitude interval was given as 4 and 334,RGI50-19.02057
2012,3367,AQ,HURD,4.034,520.0,-710.0,-190.0,,RGI50-19.02057
2013,3367,AQ,HURD,4.034,780.0,-570.0,210.0,,RGI50-19.02057
2014,3367,AQ,HURD,4.0339998999999995,670.0,-270.0,400.0,,RGI50-19.02057
2015,3367,AQ,HURD,4.0339998999999995,940.0,-380.0,560.0,,RGI50-19.02057
2016,3367,AQ,HURD,4.0339998999999995,670.0,-380.0,290.0,,RGI50-19.02057
