YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1989,3088,IS,HOFSJOKULL E,,2220.0,-1220.0,1000.0,
1990,3088,IS,HOFSJOKULL E,,1640.0,-1640.0,0.0,
1991,3088,IS,HOFSJOKULL E,,2080.0,-3040.0,-960.0,
1992,3088,IS,HOFSJOKULL E,,2480.0,-980.0,1500.0,
1993,3088,IS,HOFSJOKULL E,,2110.0,-1370.0,740.0,
1994,3088,IS,HOFSJOKULL E,,1620.0,-1780.0,-160.0,
1995,3088,IS,HOFSJOKULL E,250.0,1740.0,-2360.0,-620.0,Area from table SECTION.
1996,3088,IS,HOFSJOKULL E,,1530.0,-2880.0,-1350.0,
1997,3088,IS,HOFSJOKULL E,,1450.0,-2600.0,-1150.0,
1998,3088,IS,HOFSJOKULL E,,1260.0,-2320.0,-1060.0,
1999,3088,IS,HOFSJOKULL E,,1410.0,-2180.0,-770.0,
2000,3088,IS,HOFSJOKULL E,,1500.0,-2470.0,-970.0,
2001,3088,IS,HOFSJOKULL E,,1080.0,-2640.0,-1560.0,
2002,3088,IS,HOFSJOKULL E,235.8999938,1730.0,-2470.0,-740.0,Data reported for MBB No. 8.
2003,3088,IS,HOFSJOKULL E,235.8999938,1620.0,-2930.0,-1310.0,Data reported for MBB No. 8.
2004,3088,IS,HOFSJOKULL E,,1250.0,-2870.0,-1620.0,
2005,3088,IS,HOFSJOKULL E,,1690.0,-1710.0,-20.0,
2006,3088,IS,HOFSJOKULL E,,1800.0,-2290.0,-490.0,
2007,3088,IS,HOFSJOKULL E,,1710.0,-2580.0,-870.0,
2008,3088,IS,HOFSJOKULL E,,1840.0,-2630.0,-790.0,
2009,3088,IS,HOFSJOKULL E,,1740.0,-1910.0,-170.0,
2010,3088,IS,HOFSJOKULL E,,1060.0,-3890.0,-2830.0,"Contact: Thorsteinn Thorsteinsson, Icelandic Meteorological Office (thor@vedur.is)"
2011,3088,IS,HOFSJOKULL E,236.0,1750.0,-2080.0,-330.0,
2012,3088,IS,HOFSJOKULL E,236.0,1960.0,-2370.0,-410.0,
2013,3088,IS,HOFSJOKULL E,212.2700042,1350.0,-1790.0,-440.0,
2014,3088,IS,HOFSJOKULL E,212.2700042,1360.0,-2350.0,-990.0,
2015,3088,IS,HOFSJOKULL E,212.2700042,1950.0,-1100.0,850.0,
2016,3088,IS,HOFSJOKULL E,212.2700042,1330.0,-2660.0,-1330.0,
