YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1987,2921,IN,CHHOTA SHIGRI,,,,-115.0,,RGI50-14.15990
1988,2921,IN,CHHOTA SHIGRI,,,,-195.0,,RGI50-14.15990
2003,2921,IN,CHHOTA SHIGRI,15.72,,,-1430.0,,RGI50-14.15990
2004,2921,IN,CHHOTA SHIGRI,15.72,,,-1240.0,,RGI50-14.15990
2005,2921,IN,CHHOTA SHIGRI,15.72,,,130.0,,RGI50-14.15990
2006,2921,IN,CHHOTA SHIGRI,15.72,,,-1430.0,,RGI50-14.15990
2007,2921,IN,CHHOTA SHIGRI,,,,-1000.0,,RGI50-14.15990
2008,2921,IN,CHHOTA SHIGRI,,,,-950.0,,RGI50-14.15990
2009,2921,IN,CHHOTA SHIGRI,,,,120.0,,RGI50-14.15990
2010,2921,IN,CHHOTA SHIGRI,,1190.0,-870.0,320.0,,RGI50-14.15990
2011,2921,IN,CHHOTA SHIGRI,,970.0,-910.0,60.0,,RGI50-14.15990
2012,2921,IN,CHHOTA SHIGRI,,1180.0,-1640.0,-460.0,,RGI50-14.15990
2013,2921,IN,CHHOTA SHIGRI,,760.0,-1530.0,-770.0,,RGI50-14.15990
2014,2921,IN,CHHOTA SHIGRI,,,,-80.0,,RGI50-14.15990
