YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1958,729,RU,OBRUCHEV,,1850.0,-2350.0,-500.0,
1959,729,RU,OBRUCHEV,,2900.0,-3450.0,-550.0,
1960,729,RU,OBRUCHEV,,1750.0,-2250.0,-500.0,
1961,729,RU,OBRUCHEV,,2800.0,-3010.0,-210.0,
1962,729,RU,OBRUCHEV,,3500.0,-3650.0,-150.0,
1963,729,RU,OBRUCHEV,,2500.0,-3230.0,-730.0,
1964,729,RU,OBRUCHEV,,1100.0,-2400.0,-1300.0,
1965,729,RU,OBRUCHEV,,2420.0,-2780.0,-360.0,
1966,729,RU,OBRUCHEV,,2030.0,-1750.0,280.0,
1967,729,RU,OBRUCHEV,,3760.0,-3560.0,200.0,
1968,729,RU,OBRUCHEV,,2410.0,-1600.0,1810.0,
1969,729,RU,OBRUCHEV,,1480.0,-2030.0,-550.0,
1970,729,RU,OBRUCHEV,,2200.0,-1860.0,340.0,
1971,729,RU,OBRUCHEV,,2260.0,-2470.0,-210.0,
1972,729,RU,OBRUCHEV,,3650.0,-2800.0,850.0,
1973,729,RU,OBRUCHEV,,3080.0,-2900.0,180.0,
1974,729,RU,OBRUCHEV,,2620.0,-3300.0,-680.0,
1975,729,RU,OBRUCHEV,,2750.0,-2580.0,170.0,
1976,729,RU,OBRUCHEV,0.3,3520.0,-4870.0,-1350.0,
1977,729,RU,OBRUCHEV,0.3,3350.0,-4990.0,-1640.0,
1978,729,RU,OBRUCHEV,,3760.0,-2200.0,1560.0,
1979,729,RU,OBRUCHEV,,2980.0,-2990.0,-10.0,
1980,729,RU,OBRUCHEV,,,,1070.0,
1981,729,RU,OBRUCHEV,,,,-940.0,
