YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1962,290,NO,NIGARDSBREEN,48.118,2115.0,181.0,2296.0,Homogenized
1963,290,NO,NIGARDSBREEN,48.118,1783.0,-1957.0,-173.0,Homogenized
1964,290,NO,NIGARDSBREEN,48.118,1970.0,-1184.0,786.0,Homogenized
1965,290,NO,NIGARDSBREEN,48.118,1932.0,-1155.0,776.0,Homogenized
1966,290,NO,NIGARDSBREEN,48.118,1751.0,-2671.0,-920.0,Homogenized
1967,290,NO,NIGARDSBREEN,48.118,2997.0,-1173.0,1823.0,Homogenized
1968,290,NO,NIGARDSBREEN,48.118,2506.0,-2388.0,117.0,Homogenized
1969,290,NO,NIGARDSBREEN,48.0999984,1686.0,-3135.0,-1449.0,Homogenized
1970,290,NO,NIGARDSBREEN,48.0999984,1665.0,-2297.0,-631.0,Homogenized
1971,290,NO,NIGARDSBREEN,48.0999984,2166.0,-1312.0,853.0,Homogenized
1972,290,NO,NIGARDSBREEN,48.0999984,1790.0,-2017.0,-226.0,Homogenized
1973,290,NO,NIGARDSBREEN,48.0999984,2469.0,-1407.0,1061.0,Homogenized
1974,290,NO,NIGARDSBREEN,48.0999984,1929.0,-1721.0,208.0,Homogenized
1975,290,NO,NIGARDSBREEN,48.0999984,2432.0,-2412.0,20.0,Homogenized
1976,290,NO,NIGARDSBREEN,48.0999984,2872.0,-2435.0,436.0,Homogenized
1977,290,NO,NIGARDSBREEN,48.0999984,1490.0,-2325.0,-834.0,Homogenized
1978,290,NO,NIGARDSBREEN,48.0999984,2000.0,-2238.0,-238.0,Homogenized
1979,290,NO,NIGARDSBREEN,48.8600006,2434.0,-2097.0,337.0,Homogenized
1980,290,NO,NIGARDSBREEN,48.8600006,1757.0,-3033.0,-1276.0,Homogenized
1981,290,NO,NIGARDSBREEN,48.8600006,2190.0,-1978.0,211.0,Homogenized
1982,290,NO,NIGARDSBREEN,48.8600006,1877.0,-2297.0,-419.0,Homogenized
1983,290,NO,NIGARDSBREEN,48.8600006,2940.0,-2028.0,911.0,Homogenized
1984,290,NO,NIGARDSBREEN,48.8600006,2489.0,-2297.0,191.0,Homogenized
1985,290,NO,NIGARDSBREEN,48.8600006,1601.0,-2393.0,-791.0,Calibrated
1986,290,NO,NIGARDSBREEN,48.8600006,1338.0,-1954.0,-616.0,Calibrated
1987,290,NO,NIGARDSBREEN,48.8600006,2482.0,-1572.0,910.0,Calibrated
1988,290,NO,NIGARDSBREEN,48.8600006,2074.0,-3371.0,-1297.0,Calibrated
1989,290,NO,NIGARDSBREEN,48.8600006,3357.0,-935.0,2422.0,Calibrated
1990,290,NO,NIGARDSBREEN,48.8600006,3342.0,-2220.0,1121.0,Calibrated
1991,290,NO,NIGARDSBREEN,48.8600006,1785.0,-2028.0,-243.0,Calibrated
1992,290,NO,NIGARDSBREEN,48.8600006,2665.0,-1532.0,1132.0,Calibrated
1993,290,NO,NIGARDSBREEN,48.8600006,2525.0,-1402.0,1123.0,Calibrated
1994,290,NO,NIGARDSBREEN,48.8600006,2007.0,-1855.0,152.0,Calibrated
1995,290,NO,NIGARDSBREEN,48.8600006,2849.0,-2032.0,817.0,Calibrated
1996,290,NO,NIGARDSBREEN,48.8600006,1248.0,-1990.0,-741.0,Calibrated
1997,290,NO,NIGARDSBREEN,47.926998100000006,2449.0,-2979.0,-530.0,Calibrated
1998,290,NO,NIGARDSBREEN,47.926998100000006,2287.0,-1829.0,458.0,Calibrated
1999,290,NO,NIGARDSBREEN,47.926998100000006,2208.0,-2388.0,-180.0,Calibrated
2000,290,NO,NIGARDSBREEN,47.926998100000006,3127.0,-1856.0,1271.0,Calibrated
2001,290,NO,NIGARDSBREEN,47.926998100000006,1686.0,-2085.0,-398.0,Calibrated
2002,290,NO,NIGARDSBREEN,47.926998100000006,2244.0,-3470.0,-1225.0,Calibrated
2003,290,NO,NIGARDSBREEN,47.926998100000006,1486.0,-3006.0,-1520.0,Calibrated
2004,290,NO,NIGARDSBREEN,47.926998100000006,1831.0,-2230.0,-398.0,Calibrated
2005,290,NO,NIGARDSBREEN,47.926998100000006,2717.0,-1828.0,888.0,Calibrated
2006,290,NO,NIGARDSBREEN,47.926998100000006,1627.0,-3355.0,-1727.0,Calibrated
2007,290,NO,NIGARDSBREEN,47.926998100000006,2859.0,-2199.0,660.0,Calibrated
2008,290,NO,NIGARDSBREEN,47.926998100000006,2822.0,-2041.0,781.0,Calibrated
2009,290,NO,NIGARDSBREEN,47.926998100000006,2037.0,-2097.0,-60.0,Calibrated
2010,290,NO,NIGARDSBREEN,47.926998100000006,1356.0,-2457.0,-1100.0,Calibrated
2011,290,NO,NIGARDSBREEN,47.926998100000006,1726.0,-2859.0,-1133.0,Calibrated
2012,290,NO,NIGARDSBREEN,46.611,2711.0,-1728.0,983.0,Calibrated
2013,290,NO,NIGARDSBREEN,46.611,2303.0,-2958.0,-654.0,Calibrated
2014,290,NO,NIGARDSBREEN,46.611,2726.0,-3069.0,-343.0,Original
2015,290,NO,NIGARDSBREEN,46.611,3068.0,-1353.0,1715.0,Original
2016,290,NO,NIGARDSBREEN,46.6100006,,,490.0,Preliminary value NVE
