YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1984,75,US,YAWNING,,,,90.0,
1985,75,US,YAWNING,,,,-230.0,
1986,75,US,YAWNING,,,,-100.0,
1987,75,US,YAWNING,0.2,,,-470.0,
1988,75,US,YAWNING,,,,-60.0,
1989,75,US,YAWNING,,,,-190.0,
1990,75,US,YAWNING,,,,-320.0,
1991,75,US,YAWNING,,,,230.0,
1992,75,US,YAWNING,,,,-2060.0,
1993,75,US,YAWNING,,,,-660.0,
1994,75,US,YAWNING,,,,-620.0,
1995,75,US,YAWNING,,,,-260.0,
1996,75,US,YAWNING,,,,340.0,
1997,75,US,YAWNING,,,,500.0,
1998,75,US,YAWNING,,,,-2030.0,
1999,75,US,YAWNING,,,,1630.0,
2000,75,US,YAWNING,0.3,,,-180.0,
2001,75,US,YAWNING,,,,-1940.0,
2002,75,US,YAWNING,0.28,,,260.0,
2003,75,US,YAWNING,0.28,,,-1850.0,
2004,75,US,YAWNING,,,,-1780.0,
2005,75,US,YAWNING,,,,-3020.0,
2006,75,US,YAWNING,0.3,,,-930.0,LB: 1880; UB: 2100
2007,75,US,YAWNING,0.3,,,-130.0,LB: 1880; UB: 2100
2008,75,US,YAWNING,,,,480.0,Elevation range reported: 1880-2100.
2009,75,US,YAWNING,,,,-1620.0,
2010,75,US,YAWNING,,,,170.0,
2011,75,US,YAWNING,,,,1220.0,Lower and upper boundary of altitude interval was given as 1880 and 2100
2012,75,US,YAWNING,,,,-120.0,Glacier elevation range reported as: 1880/2100 m asl
2013,75,US,YAWNING,,,,-1150.0,
2014,75,US,YAWNING,,,,-1650.0,
2015,75,US,YAWNING,,,,-3360.0,
2016,75,US,YAWNING,,,,-960.0,Elevation range: 1880/2100 m asl.
