YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
2002,3366,AQ,JOHNSONS,5.358,710.0,-690.0,20.0,
2003,3366,AQ,JOHNSONS,5.358,690.0,-850.0,-160.0,
2004,3366,AQ,JOHNSONS,5.358,690.0,-610.0,80.0,
2005,3366,AQ,JOHNSONS,5.358,870.0,-650.0,220.0,
2006,3366,AQ,JOHNSONS,5.358,850.0,-1180.0,-330.0,
2007,3366,AQ,JOHNSONS,5.358,440.0,-730.0,-290.0,
2008,3366,AQ,JOHNSONS,5.358,780.0,-690.0,90.0,
2009,3366,AQ,JOHNSONS,5.358,640.0,-810.0,-170.0,
2010,3366,AQ,JOHNSONS,5.358,740.0,-230.0,510.0,
2011,3366,AQ,JOHNSONS,5.358,1150.0,-650.0,500.0,Lower and upper boundary of altitude interval was given as 0 and 356
2012,3366,AQ,JOHNSONS,5.358,670.0,-270.0,400.0,
2013,3366,AQ,JOHNSONS,5.358,900.0,-510.0,390.0,
2014,3366,AQ,JOHNSONS,5.3579998,750.0,-160.0,590.0,
2015,3366,AQ,JOHNSONS,5.3579998,1100.0,-350.0,750.0,
2016,3366,AQ,JOHNSONS,5.3579998,890.0,-360.0,530.0,
