YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1970,298,NO,ENGABREEN,37.512001,1772.0,-3041.0,-1269.0,Calibrated
1971,298,NO,ENGABREEN,37.512001,2954.0,-2209.0,744.0,Calibrated
1972,298,NO,ENGABREEN,37.512001,2944.0,-3518.0,-574.0,Calibrated
1973,298,NO,ENGABREEN,37.512001,3844.0,-1911.0,1932.0,Calibrated
1974,298,NO,ENGABREEN,37.512001,3116.0,-2663.0,453.0,Calibrated
1975,298,NO,ENGABREEN,37.512001,2673.0,-1679.0,994.0,Calibrated
1976,298,NO,ENGABREEN,37.512001,3395.0,-1595.0,1799.0,Calibrated
1977,298,NO,ENGABREEN,37.512001,1912.0,-1578.0,333.0,Calibrated
1978,298,NO,ENGABREEN,37.512001,1920.0,-3180.0,-1260.0,Calibrated
1979,298,NO,ENGABREEN,37.512001,3115.0,-3310.0,-195.0,Calibrated
1980,298,NO,ENGABREEN,37.512001,2412.0,-3341.0,-928.0,Calibrated
1981,298,NO,ENGABREEN,37.512001,2544.0,-2509.0,34.0,Calibrated
1982,298,NO,ENGABREEN,37.512001,2035.0,-1624.0,410.0,Calibrated
1983,298,NO,ENGABREEN,37.512001,1982.0,-1531.0,451.0,Calibrated
1984,298,NO,ENGABREEN,37.512001,3550.0,-2754.0,795.0,Calibrated
1985,298,NO,ENGABREEN,37.255001,1240.0,-2861.0,-1620.0,Calibrated
1986,298,NO,ENGABREEN,37.255001,2500.0,-2718.0,-218.0,Calibrated
1987,298,NO,ENGABREEN,37.255001,2324.0,-1884.0,439.0,Calibrated
1988,298,NO,ENGABREEN,37.255001,2054.0,-3792.0,-1737.0,Calibrated
1989,298,NO,ENGABREEN,37.255001,4108.0,-1967.0,2140.0,Calibrated
1990,298,NO,ENGABREEN,37.255001,3194.0,-2910.0,284.0,Calibrated
1991,298,NO,ENGABREEN,37.255001,2421.0,-2125.0,296.0,Calibrated
1992,298,NO,ENGABREEN,37.255001,3784.0,-2441.0,1342.0,Calibrated
1993,298,NO,ENGABREEN,37.255001,2837.0,-2144.0,693.0,Calibrated
1994,298,NO,ENGABREEN,37.255001,1601.0,-1641.0,-40.0,Calibrated
1995,298,NO,ENGABREEN,37.255001,3165.0,-1949.0,1216.0,Calibrated
1996,298,NO,ENGABREEN,37.255001,2784.0,-2483.0,300.0,Calibrated
1997,298,NO,ENGABREEN,37.255001,4148.0,-3639.0,509.0,Calibrated
1998,298,NO,ENGABREEN,37.255001,2661.0,-3033.0,-372.0,Calibrated
1999,298,NO,ENGABREEN,37.255001,1882.0,-2488.0,-605.0,Calibrated
2000,298,NO,ENGABREEN,37.255001,2492.0,-1881.0,610.0,Calibrated
2001,298,NO,ENGABREEN,37.255001,1385.0,-2974.0,-1589.0,Calibrated
2002,298,NO,ENGABREEN,37.255001,2664.0,-3689.0,-1025.0,Calibrated
2003,298,NO,ENGABREEN,37.255001,2188.0,-3281.0,-1092.0,Calibrated
2004,298,NO,ENGABREEN,37.255001,2646.0,-2463.0,183.0,Calibrated
2005,298,NO,ENGABREEN,36.83900070000001,3031.0,-2548.0,483.0,Calibrated
2006,298,NO,ENGABREEN,36.83900070000001,1570.0,-3408.0,-1838.0,Calibrated
2007,298,NO,ENGABREEN,36.83900070000001,3142.0,-2466.0,676.0,Calibrated
2008,298,NO,ENGABREEN,36.83900070000001,2575.0,-2713.0,-138.0,Calibrated
2009,298,NO,ENGABREEN,36.83900070000001,2879.0,-2947.0,-68.0,Homogenized
2010,298,NO,ENGABREEN,36.83900070000001,2003.0,-2752.0,-749.0,Homogenized
2011,298,NO,ENGABREEN,36.83900070000001,2837.0,-3809.0,-972.0,Homogenized
2012,298,NO,ENGABREEN,36.83900070000001,3162.0,-2090.0,1072.0,Homogenized
2013,298,NO,ENGABREEN,36.83900070000001,2285.0,-4139.0,-1854.0,Homogenized
2014,298,NO,ENGABREEN,36.83900070000001,2540.0,-3512.0,-971.0,Homogenized
2015,298,NO,ENGABREEN,36.83900070000001,3242.0,-2617.0,624.0,Homogenized
2016,298,NO,ENGABREEN,36.83900070000001,,,-260.0,Preliminary value NVE
